,Comment,Author,Comment ID,Like Count,Reply Count
471,Maximum comments here are like....YOU IS THE BECAUSE 😂🤍,Sona,Ugz9GBl5NEffTNeSn7t4AaABAg,0,0
472,I forever gonna remembered that you is the because line 😭😭😭😭,Divya Joseph,Ugw7TJeJQ-wcapp1V-54AaABAg,0,0
473,Next Episode With Junaid Akram,Buriro ♡,UgyGEsnv-1sC9cgT4J54AaABAg,1,0
474,At 11:12 bhai ko 5G network aa rha hai 😂 mera vodaphone ka 4G nhi chalta dhang se 🤌🏻,Priyang Joshi,Ugye8wbc-w3ouRfd8A14AaABAg,0,0
475,peak,neel Panday,UgzNukp0XqpwXIxPuIZ4AaABAg,0,0
476,"Tere naam ka kutta paloon, Mithun is the because 😂",Bollywood Legends,UgzTDnlN_yaSrbB7EcB4AaABAg,0,0
477,The team's back on! Awesome this was.....you is the because ❤️,moushi,UgxmVJmNRXIw8V2SmXR4AaABAg,0,0
478,Pakistan ZindaBad 🇵🇰❤️,AdBreak Expert,Ugyi8da1Ex6MMC6uHA94AaABAg,0,0
479,Har bar same video hota hai Bhai,Dhvanil Patel,UgxjNE3l-3f8WFL_8mJ4AaABAg,0,0
480,"Pakistanis sirf iss series mein hi savage bache hain ab, baaki dollar toh 250 par gaya hain.",Awantika Tiwari,Ugx1RizK5uqd7Usp5_N4AaABAg,1,0
481,Zakir bhai andaaz apna apna mein govinda nhi tha,tusshar kashyap,Ugy_cFkRPH7u1bziJD54AaABAg,0,0
482,07:10 andaaz apna apna me to amir Or salman the na😂,Mister Ajay,UgzKxGgC8Z6dJy7VP4B4AaABAg,0,0
483,"Monday morning badhiya ho gyi!
You is the because! 😅😂",Rahil Shaikh,UgwjylRuftC2Rix_ORx4AaABAg,0,0
484,"My stomach hurts  "" you is the because "" tanmay sir 🤣🤣🤣🤣🤣",@Sakshi from India 😎,UgyOjVmp9ShwpGjFO694AaABAg,1,0
485,Tanmay is obsessed with this title 🥲,YouTubeBaby47,Ugz4TYt-MDu5sHl3IZN4AaABAg,0,0
486,Isne to zakir ko pakistani hi bana diya hai jab jab pakistani reactions hote hai ye zakir ko hi bulata hai.....😅😅😅,Web Series Digger,Ugye-RpCydArrIb-DjF4AaABAg,0,0
487,Sir pls bring RJ Abhinav on the panel,Jay Tomar,Ugzw_NPCCiUZt4iyYWZ4AaABAg,0,0
488,Punjab police was the best xD,Shibam *,UgwW7nw96B0qFT70NDx4AaABAg,0,0
489,11:07 I love how there is 5G in Pakistan🤣🧐🤣,Lokesh singh yadav,UgzlVQNrcU8X7x7weGV4AaABAg,1,0
490,Pakistani are savage karke Pakistan se views le raha hai,Prabhu Agarwal,Ugx3GztF6JynFLcuvXN4AaABAg,0,0
491,U is the because we are happy at sad moments ❤️,rohan,UgyWNiI_sKGzy3pMQ3B4AaABAg,0,0
492,You is the because,Meet Vekariya 061,UgwQz9NLwY3dMDvF4HF4AaABAg,0,0
493,Legend Pakistani punjab police 👍🏼👍🏼👍🏼😂😂😂.,Baagi,UgwZvYAQHiHNgmvYr1t4AaABAg,0,0
494,Bro were is subscriber op. We are missing,Bad Boy,Ugx_K75PLw_vgfXy4Xd4AaABAg,0,0
495,Is that a joke... bcoz Punjab Police's tweet was included in Pakistanis are savage💀💀💀💀💀💀,Skull Candy,UgwA5AfW4gvBcxQERuB4AaABAg,0,0
496,"This series is a hit ""you guys is the because""😂",Azib sheikh,UgzI9ebGqmUM90sKNSt4AaABAg,0,0
497,"Again perfect combination
Love from Pakistan ❤️",nomi writes aesthetic,Ugwxm0TWiOly0kFS6L14AaABAg,0,0
498,"-Aaj morning ko jorse hasne laga
-why?
-you is the because.",Suyash Shardul,Ugwf7VzwP1INdu8Auh14AaABAg,0,0
499,Pakistani’s are amazing people,A G,UgzzBIxxfg7XjKkxig54AaABAg,0,0
500,Worst episode ever.. no comedy at all..,Dhyanesh Shivam,Ugxw75BEeVCBpuVXdyp4AaABAg,0,0
501,"Mai subha subha ye dekhne beth gaya, aur ab office k lie late hogaya....you is the because",tushar singh,UgxhExIKOagL6d4Kqxt4AaABAg,0,0
502,"Lovely, love from Pakistan, best ones are

G jaan
Mehngai dekhi hai kitni hogaye hai
Sub chooro mujhsay karloo",abdul wahab Khan,Ugz5xrHpvFDBJ117pkB4AaABAg,0,0
503,Bro love frooom Pakistan please don’t stop these parts,STRIKE GAMING YT,Ugx89GFL7vFn5hBEhsN4AaABAg,0,0
504,"I am laughing... Tanmay and team, you is the because 🤍🤍🤍😂😂😂🙏🇳🇵✌️",Bivek Raj Bhatt,UgzJBsvy-STeQXNE5I14AaABAg,1,0
505,amazing amazing amazing....😁😉,shs jjd,UgzLYOIZUiuvTExgWKx4AaABAg,0,0
506,I’ll Laugh You Is The Because 😂😂,JETTKNIFERR,UgyJh94uubWc4ZaAJeN4AaABAg,1,0
507,.....Building,faizan Gaming,UgzstsBV6wG-OcQR0uJ4AaABAg,0,0
508,"Try to make regular videos Tanmay, Definitely u will reach 10 Million Easily Also Audience retention is amazing on ur channel 🔥🔥",VGL Gamexane,UgyhxEYa75dpoaoaLuR4AaABAg,2,0
509,Loved This Episode Tanmay & Zakir You Is The Because 😂❤️,Adam Creations,UgyJ23PFHR7p_TNHn9R4AaABAg,0,0
510,Why u always invite zakir khan in Pakistanis are savage and not in other programs ? Is he pakistani ?,Himanshu Pawar,UgyitZroL6spBymku0B4AaABAg,2,3
511,Jaldhi se 10 million ho jaye maza aa jayega 😂,Doctor Beast,UgwtXPf9WbSDRjlFnzZ4AaABAg,0,0
512,This could be us but gas hi nahi aa rahi - Europe to Ukraine,Dharti Dhakel Singh,UgwaGLOJ_4HF9exiRaB4AaABAg,0,0
513,"Tanmay Bhai bacche exams mein fail ho rhe hai? why
*You is the because*",Rohit Singh,UgyAYMr4Ekfs3GHephp4AaABAg,0,0
514,I see you is the because,Bishnupriya Tripathy,UgzYfBLNwPBsuozj2rx4AaABAg,0,0
515,11:53 someone farted 😂,Kotaro Jujo,Ugw8vQ1ZFyF_jEts2Qh4AaABAg,1,0
516,Naya Ghar leke denge bhot realistic hai kyunki.. Woh Naya Ghar le hi leti hai... Aur bete ko alag le jaati hai... Woh bholi nahi hai... Hum bhole hai.. because we don't read between the lines,Dharti Dhakel Singh,UgxCNBCqAFqtqnm48wp4AaABAg,0,0
517,Zakir🖤,It's butterflysly,UgzEEpO1sOG-SKFSmm14AaABAg,0,0
518,Bhai Pakistan sy hun.. main kaise dekhon Farzi Mushahira ?,Dr. Zain-Ul-Abdeen Pirzada,UgyKvV1VG9EHru3MusV4AaABAg,0,1
519,Best series ever😅😂😂,Hassan,Ugxg13o4lBhpicKr7954AaABAg,1,0
520,I want this series every saturday,vinu railfan,UgxCbWfcgCMLI4n_D494AaABAg,0,0
521,13:06 Our idiot brother 🤣,doceclectick,Ugw1cFnbYqUgNIxA1eF4AaABAg,0,0
522,"Nice video, you is the because",AnuCool,UgyZwZZS72m1GSQfceZ4AaABAg,0,0
523,Anyone notice Guru Nanak dev ji picture behind zakir's wall 😊 🙏,Ruba singh kumar,UgwTpGKm0qn84DwFiSR4AaABAg,0,0
524,Love from pakistan ♥️ TANMAY pls don’t stop this series,MD,UgwQKnpat4H2q9b5Ial4AaABAg,0,0
525,Mera aaj exam hai and you is the because mai yt dekh rha hu,34HIT,UgwfNgkjYkcxKpppkPp4AaABAg,0,0
526,What version of Andaz apna apna has Govinda?,Taksh Raval,UgxwRHzbNBCLkQ-994d4AaABAg,0,0
527,Make more of these please,Mintmargarita,UgzMTljsMgnARg6tv494AaABAg,0,0
528,you are the because.🤣,Shadow Devil,Ugxkcy73n22NQYZzzdt4AaABAg,0,0
529,I'm having so much fun ...you is the because..,Abhishek,UgwTcxHRq4FH5Uv1MLp4AaABAg,0,0
530,Gopal sir knows that he's the most well known person of this panel. Because everyone had to give their name to recognise them in this zoom call. But not Gopal sir. He gave his name Kakkad - PC's ipad. :'),Shoumik Ahmed,UgzPsubemVMJRez5sSZ4AaABAg,0,0
531,LOVE THE FACT THAT ZAKIR BHAI HAS GURU NANAK JI in the BACKGROUND.,Abhinandan Sharma,Ugzv6wLclJXJ_JS2Pb14AaABAg,0,0
532,You is the because.,Mr Clone AzZ,Ugx3seK8mwDPR7J7xOZ4AaABAg,1,0
533,Rider OP is insecure of Writer Op .. Bc,Zakk-GG MoonyHam,UgzQvo2zZNfwWKMd7QR4AaABAg,0,0
534,Sir please do a gaming video with carryminati.,TheBeyonder144,UgyJzeGg5a6Gr4le4UZ4AaABAg,0,0
535,I don't know Rider OP is becoming more funnier day after day,Motivation Sheet,Ugyl_yYy903NjYfllwp4AaABAg,0,0
536,You is the because,Sagar Bunki,UgwESneMXZSoBI1tX294AaABAg,0,0
537,"My stomach hurts, you is the because",Lost & Found,Ugw4TkSoF9nTL6JFfDl4AaABAg,0,0
538,I loved this video you is the because,Gamer Boy Neel,UgxG89gB4zyME66S1Nt4AaABAg,0,0
539,Tanmay Bhai yeh series Netflix pa jaani chahiye 🤣😂 love from Pakistan 🇵🇰❤️,Daud Ibrahim,UgzDTSQsrwLcz7M_eq14AaABAg,2,0
540,"Here from Two rings Pakistan
Love from Pakistan❤️",Mr-UsMaN-GaMinG,Ugx9essqU012FUYdL1Z4AaABAg,2,0
541,Best review series on youtube 😂,Mehar Ali,Ugz3ePpbJuVdDSpPwNd4AaABAg,1,0
542,Pakistanis are bhikharis part 2022,Utkarsh Nahar,UgwBngTURt9RspZ1gsd4AaABAg,0,0
543,"This  channel is  getting inconsistent. Why? Tanmay  you is the because, ✋🏻✋🏻✋🏻",George Theodore🦁,Ugz0ThJqJDEio9-zEfx4AaABAg,1,0
544,Inconsistent(er)  op......✋🏻,George Theodore🦁,Ugys7-Xwvyw4kdQuNb14AaABAg,1,0
545,Phir wohi paison ki dikkat,Chandan Meher,UgyKFKwM2huQtACHKJN4AaABAg,0,0
546,Sri guru Nanak dev  ji photo behind khaan sir isliye to itna pyaar h ..,kulwant singh,Ugyddwf5Kt9SNwPCPHB4AaABAg,0,0
547,"I'm going to be late for my school today.........why? You is the because Tanmay🤣🥲🤌

I'm literally watching your video at 7:00A.M I'm not even ready yet and my bus arrives at 7:15A.M🥲✌️",Subhashree Ayushi,UgyyKvCgM-Feede73Ld4AaABAg,0,0
548,YAAR YE KULLU GULLU KO MAT BULAYA KARO HES EW,chanakya shirin,Ugz0BL9NtDHrZKFHuwJ4AaABAg,0,0
549,Am your biggest fan from Pakistan ......you is the because,Kamil ,Ugyj5drEsLbdadjtqjx4AaABAg,0,0
550,Yar hum pakistanio ka mazzaq too na banao 🤣 love from 🇬🇧🇵🇰,Hassan Ali,Ugwkogy1-mnxWrKHqrd4AaABAg,0,0
551,The way Tanmay speaks it's really good,Christina Appadurai,Ugy7Ql-cYfSSdgU1Yy54AaABAg,0,0
552,Mene 16 sal ki  umr me  hitchhiking suru kiya tha but tb mere pas mobaile nhi tha😢😢😭😭💔 ese hi nikal gya tha ghar se bina mobail or peso ke ! Aj fir ek challenge diya h khud ko support bhai log plzz🙏🙏,Thakoor Bhupendra Singh,UgyxLDmGVviTznZveoF4AaABAg,0,0
553,"Feeling good after a long time thanks guys,you is the because",B2A gamer,Ugyo-13INjEaP-LUEe54AaABAg,0,0
554,this series is such a hit because pakistanis love tanmay's content.,Tuba Chaudhry,UgxG13t2DlOx_gvOlip4AaABAg,10,0
555,zakir khan looks like modern day version of deepak shirke,vish v,UgwfCTfXKNxlaRuqR1d4AaABAg,0,0
556,You is the because 😂,Merium Yousaf,Ugx-StQNvPWRRxkVw7x4AaABAg,0,0
557,@ Zakir bhai ke dosti ka full fayda..,StalanT,UgycCucGFSpz2oFG0zJ4AaABAg,0,0
558,Tanmay be like Ye kis aaditya chuwtiye ko join kar diya bhai 😂,Sohel Walikar,Ugz6m6W5gjg1oo2AXcB4AaABAg,0,0
559,"Waja tm ho❌ 
""You is the because""☑️",Hunters SquaD,UgwRfiWzJjekeFwQKdp4AaABAg,1,0
560,Mera subah ka time gaya tanmay you is the because 😂😂😂,Tanay Bhagwat,Ugx_9FQrVfTuHWB63k54AaABAg,0,0
561,Building mtlb tum bana rhi ho...means mking fool🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,sajida yousaf,Ugw_qDLI22Wf5IesKZp4AaABAg,0,0
562,Love from Pakistan 🇵🇰 I love the whole gang specially Zakir khan and Tanmay sir god bless you keep smiling and make people laugh,Mehmood hassan,UgwRDboFnK1X1JBKDOp4AaABAg,2,0
563,6.20 photo edit😂 har ek dost kutta kamina hota hai🤣🤣,Dharamveer Singh,UgzxOFHgVy2Pmi90gXh4AaABAg,0,0
564,".....Tanmay Not Pinning this comment
You is the because ....",Sunmeet Thapar,UgxT7l-FNkqzE4Ud0qh4AaABAg,1,0
565,👍👍👌,Feroze Elahi Vlogs,UgwQq9egBu8QHbvP0XN4AaABAg,0,0
566,"Tanmy said= aglay haftay miltay hain audience = but why ? 
Tanmy to money = you is the because",Nobuddy,UgzVDO6MWU07i2iGxJp4AaABAg,0,0
567,Quality is deteriorating,RBMK .,UgwOa6ixrwPx4eB2sDp4AaABAg,1,0
568,Baba Nanak Dev Ji ki photo piche❤️❤️,Gurpreet Singh Basra,Ugz4qijyCOzryfPBBBt4AaABAg,0,0
569,Zakir khan has guru nanak dev g ki pic hai 🙏🏻🙏🏻,Sarout Z,UgyvhID7URBPUpCFfe54AaABAg,0,0
570,love,Cr4xZ 2.0,Ugz5zfvtgutcElKKbbh4AaABAg,0,0
571,You is the because 😀,Sajjad Hussain Art,UgxL5e-oGzOfp3fyulB4AaABAg,0,0
572,"Bhai jo bolo, Ye PIA ka pilot is the real BOSS 😂😂😂😂",LowQualityMemes,UgwUzTDonAtHGNUVw_F4AaABAg,0,0
573,"I laughed a lot, You is the because 💫",Kya Mast Hai Life,Ugxa1HkIBMYNstGkqXh4AaABAg,1,0
574,You is the because !!  This has to be something new,Samad Kariyaniya,UgzHVH-hIB5nZfgkVaF4AaABAg,0,0
575,You is the because 🥺,SAAD hussain,Ugzj836Wd-sITBowORV4AaABAg,0,0
576,4:12 😂😂,ABCD 1234,Ugw_cBKAnELHABHcUG94AaABAg,0,0
577,Where does he live stream these videos ?,Tess么Pari,UgyHkohB0TeS4dDJwZR4AaABAg,0,0
578,Zakeer where you sit always i see Guru nanak devji’s photo behind you…,Sarabjit Singh,UgylpgljwkaQDSmXV4N4AaABAg,0,0
579,Thanks brother  i am Finley smile today many  mouth are go  gratt work your are go booth of you thank bro,Chetan Verma,UgzmJkycyMpMjFsLC1J4AaABAg,0,0
580,Tera bhai dekh lega 😂😂,sarthak official,UgwpwXArfRqLMi7KpjN4AaABAg,0,0
581,: VLOGS pls,Mini Masala,UgweCc0-JRyaFQ9MzrF4AaABAg,0,0
582,BC 3:38 AM me phone uthana e nai chahiyay tha Thumbnail dekha to dekhy baghair reh nai paya you is the because of my not sleeping,Jigsaw hx,Ugx1k4Oggx_lhCPx3-h4AaABAg,0,0
583,Best ever episode you is the because 😂😂😂,Farhan Rasheed,UgyyGBRdsorAELDqIXB4AaABAg,0,0
584,"u is the because, i laught",awiixo,Ugx6-h94jZmdo_ETIGJ4AaABAg,0,0
585,Bring Vipul Goyal 😀,whatthevish,UgxrnB31vsUEiAZNu9t4AaABAg,0,0
586,I swear me and Tanmay said “Tomato” for Tinder+Zomato at the exact same time 😂,Raj Bhuptani,UgwYknUOrlhDkCJLg0J4AaABAg,0,0
587,"OMG THIS SOOOOOOO FUN HAHHAHHA 
WANT MORE PARTSSS",Eshaal khan,UgwvWde-Yt_bpN5v0Rx4AaABAg,0,0
588,You is the because -,Sigma Savage Shorts,UgyCD0hwJwmDVoDYDhJ4AaABAg,0,0
589,HAppy?? You is the because!! 😆,Arshad 🎮 (K〇〆Åddicted),UgwMQG_azSt1MQLDRF54AaABAg,0,0
590,E=🇵🇰^2,R0817🌟,UgzEaEoxT3NO2y--0614AaABAg,1,0
591,😂😂😂😂,Hurrem shaikh,UgwtYc8XfWeMCvTd9Kh4AaABAg,0,0
592,Kullu is op,Rishabh Singh,UgwBAu_wHujxEzmUepx4AaABAg,0,0
593,"Thank you thanmy... Our group ""Unpopular opinion"" becomes more popular in Pakistan.. ""You is the Because"" ❤️😁",Noman Bhatti,UgxnBgqFcqHd36EYWId4AaABAg,0,0
594,This is thr best series!!,Rida Shariq,Ugzv5vteBpCAdKzxhfd4AaABAg,0,0
595,😣i bet you don't have this emoji,Hriday More,UgxfhY5IiJYUtePiGTJ4AaABAg,0,0
596,"Why am i so happy?
-You is the because ❤️",Misbah Shaikh,UgxJGQTPDLLbh1HROOp4AaABAg,0,0
597,"Liked before even watching it  hehehe


Missing prisoner op ;( 
Didn't know he is not there today",Ainy Soomro,Ugzt2jG-MOQSUXEgbDd4AaABAg,0,0
598,"*This Was Funny, **_You Is The Because!_*",Clueless Lass-i Joins Internet,Ugx1H1--oqjz16tWhr54AaABAg,0,0
599,It's 3:10AM here in islamabad and i am laughing....You is the because,Dj Mixex,Ugy9duJt82ParNr3Q1F4AaABAg,0,0
600,"I opened YouTube,u is the because 😆",Keyur Vaghela,Ugwu67LiEQXuYzabnl14AaABAg,0,0
601,love from pakistan zakir sir,Mudasir Khan,UgxplQpGGRJABjWJJM14AaABAg,0,0
602,JAN AND G JAN! Are you guys just morphing jokes? gundaa syaataa.. olle comments hudko maagaa..,Samson Rosarey,Ugw6TYkXADrc1E0U3aN4AaABAg,0,0
603,Tanmay bhai this series needs to be continued and I and as well as many other than me can watch these series for long hours ☺️,Sameer Maarif,UgwQfWHqArzWv6sCUKB4AaABAg,0,0
604,"New Trend is comming on social media.. ""You is the Because"".. Hahaha..",Asfandyar,Ugw3Gbolo6e79AT2ME94AaABAg,0,0
605,I sleep peacefully at night after watching your videos   You is the because🙃,ANOUSHKA Roy,UgzHHXW2QvRFlvKhD-x4AaABAg,0,0
606,I laughed a lot and you is the because 🙂,Ali Riyaz,UgwRCrTr3tLPIyK3yeZ4AaABAg,0,0
607,Favorite meme: your video😂,Parth Maheshwari,UgwJWkwsnkpSR1peEx94AaABAg,0,0
608,Best ... you is the because,OREWA DAZAI,Ugxk22tG9gg5tbykAvZ4AaABAg,0,0
609,"Tanmay, I like pakistani memes reason, you is the because 🤣🤣🤣",Being Philonoist,UgxByb56n5dgIUuJl8N4AaABAg,0,0
610,Yeh mini tv overseas mein nahi hai aur humlog joh yt pe content consume karne ki aadat rakhte hai unka toh yeh sochte hi nahi hai for eg Ashish chanchalani,Aamer MJ Jassim,Ugz6UPAVhjh7jCOHAlN4AaABAg,1,0
611,Finally the wait is over Shayar OP is back😎♥️,Kunal Ramdatti,Ugw2n6kvsQuwDDjWqmt4AaABAg,0,0
612,You is the because🔥🔥🔥,Mishan4u,Ugwp5E__kwyj93IM1-94AaABAg,0,0
613,You is the because 😂,Daniyal Sheikh,Ugx4QBSojThDk0LIjil4AaABAg,0,0
614,jaldi jaldi video dalne ka na bhaya.,You Need It,Ugzl0mOHEdpIc-ZuqLh4AaABAg,0,0
615,You is the because 😆😆,Mohsin Hussain,Ugyq7RI9wN6NGsJ8UBF4AaABAg,0,0
616,🤣🤣,ARIF KHAN,UgyNDRjirNX8iJM7VKF4AaABAg,0,0
617,"I love YouTube reason"" you is the because""",Syed Aiyaan,UgwqbLvJWnMhF4x7suB4AaABAg,0,0
618,Aagaye saare mullon😂😂,Sudarshan .R,UgyvQcFS_JBdJQF8uM54AaABAg,0,0
619,This series should never stopped,Usama Hamad,UgyfLYGc-ZNis62ILDp4AaABAg,0,0
620,Please call Junaid Akram from Pakistan on your show :x,Syed Aun,UgwtAuDTUzWY0l4-HbN4AaABAg,0,0
621,Was waiting for so long for this.,shafkat khan,UgyRJIXbUVkUXfIiHsV4AaABAg,0,0
622,"Love this series, you is the because",Muhid Khan,UgxndYVpnwzYjdxuGfF4AaABAg,0,0
623,Ganda content,Akshay Sharma,UgwjDaJstFz1E2y0iil4AaABAg,0,0
624,Invite Akbar Chowdhury next when you make Pakistani videos he can also provide some contents,sharoop sahriyar,UgyDD6s6bhyS7yCVOXp4AaABAg,0,0
625,Tammay i've nothing to say you is the because,Being Human,UgxcibEwaKm_zfwmcdR4AaABAg,0,0
626,Pakistani Savage vali jada bnaya kro maja aata hai bhaiya ji,Piyush Singh,Ugyhb2VsKg0UJzAvh1V4AaABAg,0,0
627,Pakistanis savage are best 😂,devanshu patel,UgyuS64oRp-HJshFnWR4AaABAg,0,0
628,"@Zakir bhai- Andaaz apna apna Mai Govinda nai Salmaan or Amir the.  “7:08”…..I love you but itni b nai ki facts galat Bol do. 
2 min haas b Iiya toe Kya….point out Karne ka Mouka he toe haak se…!!",Devi prasad Sahoo,UgygQIOGxSfHijdAagd4AaABAg,0,0
629,9:34 par pata chla shauar OP bhi zinda hai,Krishna Makkad,UgxIzV0nZQFQo0QtkNh4AaABAg,0,0
630,Going through a breakup this is what i definitely needed😂,Warda Kanwal,UgwP-fGdT5pDx8ou7Zl4AaABAg,0,0
631,Great video.... loved it ...You is rhe because...😂😂,Dashmesh Bedi,Ugxf-RYQthgRv4AzMOd4AaABAg,0,0
632,you is the because,sumit,Ugw6Pk6hJFFlZir9_7l4AaABAg,0,0
633,😂😂😂,LB HACKER OP,UgznhjfO35y5QWHW7uB4AaABAg,0,0
634,"Bhai has has ke pair mein dard hone laga🤣🤣🤣, maloom hai kiyu, you is the because ❤️🤣",Ameer Abbas Rizvi,UgzYlpW2HVTZ-ROSvYp4AaABAg,0,0
635,Saltafa made it to the Tanmay Bhat!!!❤️🇵🇰,HUZΛIFΛ,UgwImGbTal0ypSv0P0B4AaABAg,0,0
636,Mei khush hu.......tanmay....u is the because :),bhajanpreet singh,Ugzjwhtx_tzH0rPsq0V4AaABAg,0,0
637,Title should be “Pakistanis are honest” .,trav,Ugy0UrAEfJoiT5aSZuB4AaABAg,0,0
638,Two rings is a matrimonial facebook group and a meme goldmine!,Gibran Oliver,Ugzvf03fa1gmALFDY3h4AaABAg,0,0
639,Tanmay Bhai You Is The Because Mere Hans Hans Ke Fefde Phool Gaye 😂,♪ ℓσνє ραιи αиԃ ɱυѕιƈ ♡,Ugwl8_wna720iSqO-Ml4AaABAg,0,0
640,Andaz apna apna me govinda juhi nahi the Zakir bhai you is the because,Ultimate Ashar,UgxPm498y-42lPf4Fpl4AaABAg,0,0
641,"Hum tere bin abb reh nahi sakte ......kyunki ""You is the because "" 🤣🤣",prathamesh chavan,Ugy08vllWi6UQ6dA8bh4AaABAg,0,0
642,"Much better than that Rohan Joshi who’s always trying to make funny lines out of anything!! Don’t get him .. pls get Gopal sir and Zakir in all your videos. This is actual sense of humor😍
Guys use me as a agree button",Shihab Mohammad,Ugwf2U-cRMEX2HF5dQR4AaABAg,2,0
643,Its great 😂😂,Sam Shaikh,Ugy2iEogFDJ6Fi_LY7N4AaABAg,0,0
644,LMAO,Ikram Hassan,Ugyf-3QtDRP6pKl7zQh4AaABAg,0,0
645,"You guys are so hilarious.
Love from Pakistan.",Usman Zaidi,UgzgKMjKf2e5zERa0eJ4AaABAg,0,0
646,Two rings is really very popular group here in pak and most funniest too 😂,Faiz M.khk,Ugy4sLoqDWQtv0O0Sxt4AaABAg,0,0
647,Your accent make these jokes even funnier🤣....Best series ever.. you is the because Tanmay..❤,Namira Pathan,UgxTCfGQVssi7nbNnot4AaABAg,36,0
648,I watch your your videos Tanmay you is the because 😄😄😄😄,Shortstopia,UgykCE6ENlFNermpR-J4AaABAg,0,0
649,Uhh is the because 😂,RIDERSOUL 3312,UgyjEsLyAnYZB_Fc4bx4AaABAg,0,0
650,TODAY'S FUNNY MEME IS YOUR FACE TANMAY 😂😂😂😂😂😂😂😂😂😂😂😂,THANOS,Ugz59uGkQvIDq2-fE194AaABAg,1,0
651,Bholapan ek abhishap hai dosto..🤣🤣,Namira Pathan,UgzN_FddN831XIZgClx4AaABAg,0,0
652,bhai andaaz apna apna mai na toh govinda hai na hi juhi chawla..... fir bhi aap ki baat samajh aa rahi hai!!!,ROkkkS ROCkWALL,UgzyvFM5OzLfne0GGd94AaABAg,0,0
653,"Pakistan is not savage , y'all should respect all the countries,",☆Sparkle☆,Ugz04RB1UAqnrW3ycDt4AaABAg,1,0
654,"Why am I watching this video at 2:30 am instead of going to sleep?
You is the because Tanmay ❤️",Bigul Siwach,UgyouvIS6tWzX8qsi054AaABAg,1,0
655,You is the because,Aditya gupta,UgySxOl0kLhA5BQ8j3h4AaABAg,0,0
656,Andaz apna apna me Govinda ka kya guest appearance tha?🤔🤔🤔,Jin Gaming,UgyK0xQ0-O718guoVtZ4AaABAg,0,0
657,Awesome video. You Is the because 😂,MOHAMMED AQUIB,UgwoguLsX5P3vynIYwd4AaABAg,0,0
658,7:36 alag hi time chal rha h chat m to,Peeyush Bishan,Ugyvw2HqCm6J1Kecuk54AaABAg,0,0
659,I'm happy! You is the because tanmay op,ComicNerd,UgwxoH4FfZHHuSNczd94AaABAg,1,0
660,helped me to relax during heavy panic attack...!,Akshay R,Ugxi4k0hJFzSDUM2iXZ4AaABAg,0,0
661,Great show tanmay ، You is the because!❤️💐,700Studio,UgyCpLMzzXN9hIAwLxR4AaABAg,1,0
662,Two rings group lol,hiba siddiqui,UgwfVUPr2GpR3t-4e7Z4AaABAg,0,0
663,you is the because,Vidya,UgxqRt0G_4tsD8hBbcV4AaABAg,0,0
664,After watching your videos im feeling better tanmay you is tha because.,Anas khan,Ugyy-teUYC1YX7mQ3E14AaABAg,0,0
665,The reaction video and it's content both are super crazy always loved it ❤️,Karan Mundhra,UgwkQLCEajMbJA_nuHZ4AaABAg,0,0
666,"Quote of the Day: ""You is the Because.""",Snowy Gaming®,UgylR01nsmDKOeBBXrB4AaABAg,1,0
667,11:05 Pakistan me 5G hai...wtf!,Saumya Ranjan Das,Ugxfc1WcNCEqBDM5vsZ4AaABAg,0,0
668,We want simplifire OP,Zain,Ugzyrkh_KD_tH9tC97Z4AaABAg,0,0
669,Milf board was in oman,Seemab Sultana,Ugx5nKDRpXvudLGKnkZ4AaABAg,0,0
670,We start to love this channel Tanmay You is the Because 💙💙💙💙,Ravinder Dharmani,UgzbCQgtpfGOw1llK9d4AaABAg,0,0
671,waited for this series for very longggggg,MUHAHAMMAD ANWAR,UgyciF9gAWs7LxpBZT14AaABAg,0,0
672,You is the because,Kartik Mathur,UgyKlTaOjLEuVTRLLqF4AaABAg,0,0
673,Baingan,Manan Chugh,UgyTc1bIzzIrh1gnoOl4AaABAg,0,0
674,"Why am I single?
You is the because.",Anupama Ravishankar,UgzR8zzm_fnFZ1QpFLx4AaABAg,0,0
675,"Me to my HR after seeing my salary slip: Abb lagta hai main bhi gold digger bann jau, you is the because.",Anouska Dutta,UgxE5_nmz5qcpQ7RAQB4AaABAg,0,0
676,Bhai mai nhi tha😂🤣,Hassan Siddiqui,UgyBHI4WC0G_BAjUAEx4AaABAg,0,0
677,Have you notice in background there is photo of nanak guru sahab in Muslim house that's why we all love @zakirkhan,Utsav Sharma,UgyhDj2J94KMsZR3NY54AaABAg,0,0
678,7:05 konsi andaaz apna apna dekh li Zakir Bhai ne,Pragya Pancholi,Ugzja1Vk_fqxsj5Py2t4AaABAg,0,0
679,Kullu is so underrated,Video-Ghar🏡,Ugy_kdpntsb6PrgZVPR4AaABAg,0,0
680,Great series! Make more,Anjali Patil,UgwmKnCnl6kR576CY7t4AaABAg,0,0
681,"Ek dhundo hazaar milte hai, baaqi kay yaha milte hai",TheKP74,UgxV8HFKR5LJwIyZt8F4AaABAg,0,0
682,Behind Zakir “GURU NANAK DEV ji”itna awkward mat ho musalman k ghar me nanak ji “♥️,Rishabh Gautam,UgxSO6xq5o7otgzqsVV4AaABAg,0,0
